time_ms,curve_1,curve_2,curve_3,curve_4,curve_5,curve_6,curve_7,curve_8,curve_9,curve_10,curve_11,curve_12,curve_13,curve_14,curve_15,curve_16,curve_17,curve_18,curve_19,curve_20,curve_21,curve_22,curve_23,curve_24,curve_25,curve_26,curve_27,curve_28,curve_29,curve_30,curve_31,curve_32,curve_33,curve_34,curve_35,curve_36,curve_37,curve_38,curve_39,curve_40,curve_41,curve_42,curve_43,curve_44,curve_45,curve_46,curve_47,curve_48,curve_49,curve_50,curve_51,curve_52,curve_53,curve_54,curve_55,curve_56,curve_57,curve_58,curve_59,curve_60,curve_61,curve_62,curve_63,curve_64,curve_65,curve_66,curve_67,curve_68,curve_69,curve_70,curve_71,curve_72,curve_73,curve_74,curve_75,curve_76,curve_77,curve_78,curve_79,curve_80,curve_81,curve_82,curve_83,curve_84,curve_85,curve_86,curve_87,curve_88,curve_89,curve_90,curve_91,curve_92,curve_93,curve_94,curve_95,curve_96,curve_97,curve_98,curve_99,curve_100
231,-607.9125646267337,-661.9731322385378,-607.9091292456892,-597.1471017439738,-622.1249975543097,-583.2642393563465,-601.3216818889995,-625.4964973570577,-585.7404605867788,-550.7637872434877,-621.6547874784305,-600.6972365405533,-622.4455790055135,-599.0360339360626,-574.6161015044178,-619.9794493630247,-597.1268265461023,-598.0043946820156,-606.6612794108682,-587.5440225357278,-595.8223752381207,-655.4771045343242,-582.1865925751641,-656.0784439953455,-599.6058512676512,-629.4132516967667,-576.0603369795348,-616.7771107581978,-637.5389822021546,-647.2560094545863,-610.3074169526687,-654.2245888852653,-600.008659376666,-602.7798119784842,-597.8805337045776,-630.7617018036766,-640.5883796192519,-621.8672819944763,-617.5756875845697,-629.80950153289,-594.767187124569,-614.4961765362018,-629.1225940492556,-617.6294078028233,-610.5248713182083,-613.7976357958836,-594.1092537976351,-618.8245981365807,-629.7515133567945,-601.1829167810195,-596.0557222318254,-633.882471663168,-565.4861977105472,-588.70898180989,-649.4864321980599,-591.3797859583042,-635.7579113681697,-595.6104911211304,-620.0560238128301,-627.8509930790241,-605.2944739774448,-636.3932511958131,-602.0754033806858,-624.1865416679011,-594.6611460677943,-563.9975326616451,-565.8894542053,-647.1561431096926,-593.6107853986296,-628.4338338972543,-640.0294798821438,-657.9347253946603,-601.1731874530105,-628.4308209725009,-597.0935051783679,-640.0549063999823,-625.205294212137,-596.6074710145185,-629.0873591318432,-628.7700087200184,-663.1373342964011,-615.1248729703495,-601.1412860196174,-619.0310324950486,-543.5290086978506,-602.3664221749934,-612.1373820881997,-615.1788882018768,-595.9580949001393,-627.7859830737407,-648.7826548243926,-591.767811107441,-637.6883149956809,-606.1097546922473,-590.4525253770898,-633.2540160689452,-604.7110897484406,-629.761540176589,-666.4422791474948,-599.9097348325877
232,-607.2728316262422,-662.6460193253613,-607.4994269718478,-596.9403075747771,-622.4721744391705,-584.2142126359649,-600.8259431589793,-626.6862968432771,-587.1891200544455,-550.3096427009274,-620.5333519229788,-600.1917951440595,-622.1618986808232,-600.5822708042217,-575.8990968012647,-620.2311987034522,-598.240287850212,-597.8834144284998,-605.7686872167654,-586.5718421510478,-598.2775305524176,-656.236351358892,-585.1220601332274,-657.1809277418425,-598.5989474051898,-629.9531410953922,-576.3368631340278,-617.5180139775887,-639.1004380184188,-646.4274811967431,-611.4142123489996,-653.5859882982992,-601.3858579548705,-604.6632321443464,-598.3335616786766,-631.0799254164164,-642.1890235798751,-623.8741235105559,-618.4362623057333,-630.9503061672341,-595.5100277638737,-615.7110133795853,-629.0993498294006,-615.682988761851,-610.4079092198646,-613.8697494876186,-595.5895870901634,-617.5686234278727,-631.02702085454,-601.142980982714,-597.4382797573155,-633.983705969244,-565.9415597479792,-591.4926693877107,-648.9063175222574,-591.7201090073397,-636.3344435965033,-596.1372480605608,-621.2727067963701,-626.7978801670819,-605.069451354633,-635.6945512901202,-602.7024485536564,-624.0092084463151,-594.1625817829076,-564.9891049847888,-568.0732693084724,-646.3779784270632,-594.6831997734453,-629.2163245453528,-639.0702143518806,-657.4645880722937,-601.4051858654872,-627.5903868047977,-597.8096627927807,-640.3617993253814,-626.6657673187149,-597.0834185591629,-628.7088805858912,-628.8464666787901,-663.5981405655364,-617.1655490502559,-603.4662677840912,-615.759950607469,-545.702887725487,-601.7379216186474,-610.4562177517872,-615.518337786978,-597.2410912324439,-628.5601223870844,-648.200024087352,-593.4208621210352,-637.9655800566313,-605.5359064626695,-590.5254462337756,-634.1491172397202,-602.312904382831,-632.4956372346817,-666.2748238730655,-600.8920211672718
233,-605.8023775448767,-663.5318893651719,-607.3859663484386,-596.8502465135546,-623.4557693842996,-585.3104792650553,-599.8238249258135,-625.7456545374597,-589.5863064679401,-549.3736466998403,-619.3420490952308,-599.8323970958263,-620.0759539198722,-599.6828509258077,-576.7005782685403,-618.276238772368,-599.7563931594824,-597.5636033259542,-604.2622660156719,-585.8856171735797,-600.769246774134,-656.6598182646845,-587.5482073106891,-657.6562336412537,-597.1891963951477,-628.7301443794112,-577.9806785128613,-617.0283529850933,-639.0769068873836,-645.0361221190292,-611.1477509332302,-652.1594020154006,-600.515157573884,-606.6604769252708,-600.2653416763707,-632.349244253651,-643.9383026231569,-625.0425749302269,-619.3638856039597,-632.1976419723319,-595.3900211601785,-617.3469167149875,-630.6134157824283,-612.9040462174902,-610.9408244087011,-613.9194525414879,-597.4365909393478,-617.2613039919546,-630.1487632027289,-600.275935904325,-597.2440195290181,-633.2393933938993,-565.7893773802391,-592.0507222076312,-650.130575279145,-591.3818169195615,-637.7946544767059,-595.1656678461044,-620.9417938152747,-625.2204274946757,-604.4252083570844,-634.4678913499728,-603.5900830297267,-624.5134299013132,-594.0630021694287,-565.3808541226934,-569.4468463601426,-644.8267813790426,-597.1787066544479,-630.504830044666,-639.8497294453626,-656.2155419134721,-602.29122057533,-628.1237359275,-598.7600030864022,-641.4011473723413,-627.3523808817213,-595.9974904984057,-628.6625670227114,-630.7503008102713,-661.9328392838572,-618.5286232686323,-605.337856466413,-613.0752613626897,-547.5540491968679,-602.8051239109851,-610.0020272303481,-615.5256022299212,-596.6215733153437,-628.397338463652,-646.6709595134944,-594.5696708479509,-638.7107511477534,-604.3545736005545,-591.2603493322032,-634.1598465837478,-601.985223550085,-633.8112966683473,-666.6489460896006,-600.8342581938829
234,-605.649162922298,-665.6593627869398,-608.0713961936929,-596.9967742386556,-626.0183779169517,-586.8530754203477,-600.865133795599,-626.0672338588397,-590.6122166941976,-548.8332522723525,-618.1717529006662,-599.475350310817,-617.9668717767191,-599.7198462618667,-577.9536916813248,-616.1212680498046,-601.3088567743459,-596.5877897315322,-602.4231917002962,-586.4145958599804,-603.8143188786971,-654.706309037976,-588.307716806115,-657.9505806616294,-597.0216461622591,-627.5332486762713,-578.0986246098189,-615.6322792074316,-639.260280902011,-642.9728815130197,-612.8994826688879,-651.2660795224334,-598.7150264676892,-607.8749360625023,-599.2652075629968,-633.35947979872,-645.2712069090369,-624.6644061176441,-620.2278154080014,-632.0052821079239,-594.8202502590949,-617.1203446284743,-632.3917272324366,-610.9443351674178,-611.1420781585622,-614.133669013064,-597.4967038560311,-617.5422965437984,-629.9588489665963,-597.3151476289812,-597.4687297303926,-633.0222834154978,-566.5968905124175,-591.8559633910731,-651.6945214204287,-591.7152679436614,-637.655983440633,-594.9321893845118,-622.9406685659094,-622.5818935509456,-604.2894199737796,-632.7866825083298,-604.416222697404,-623.3766603559393,-596.5983337349232,-565.3133913951701,-571.8369963588384,-644.3666246536367,-599.0862240042761,-633.4038392260798,-640.5998420675757,-655.772357650023,-603.1852342419224,-629.3046092823472,-598.6276979477539,-642.2461325288829,-628.2989079807452,-594.126373442424,-628.1795667512209,-630.6552869517963,-658.7013070094921,-617.7340353160492,-606.1520866544681,-613.2271728615882,-546.8053660022299,-602.1883344680967,-610.2664866581586,-617.6460810571317,-595.123994772214,-625.8916728415466,-646.2053837586399,-594.007822189888,-641.2536452682173,-603.0978468832194,-590.7190664451466,-634.5583540672376,-600.7677849147683,-633.5754423500464,-665.6515405795769,-600.5763224766943
235,-605.0208991431314,-666.8420422991938,-610.6323924941131,-598.643922621279,-628.3401885781309,-585.3644356794669,-603.1212166699128,-626.9134000718819,-592.1028896222348,-547.3196726937113,-617.5273195632332,-599.3810984441812,-616.6742575326829,-600.3755073306809,-578.3437643034988,-615.8950756834095,-601.6182995371764,-595.6292952129627,-602.839164151869,-588.0228544042623,-606.1462617041423,-652.4887973599341,-587.7809631984421,-657.6414670069976,-596.1099862544918,-626.6968848334598,-577.6206928729313,-614.6461613769302,-639.3235051408611,-641.5921332503395,-612.4530057937668,-652.051223160261,-597.346556871719,-607.5084191443797,-598.5611560476526,-633.2824218776907,-646.4790512135519,-624.1358162191608,-621.2233004514462,-631.701401216849,-593.6386173613945,-616.6572631381604,-633.210230256377,-610.1202995480282,-612.4453240395178,-615.0552579949774,-597.9314373370024,-619.2729672025,-629.1874378524,-596.1517422701849,-598.0415658397103,-633.434660195652,-567.1423967615237,-592.0758500014022,-653.5154149191435,-590.2320550145578,-637.7319232066956,-595.4452765877306,-623.250046299119,-618.9657883183302,-604.9399038435198,-632.3756026185789,-605.6710854511844,-622.3337775652215,-598.8223082421626,-567.1194419981235,-574.3661749173582,-642.6011445538247,-600.7757752474497,-633.0583473455633,-640.9363376798005,-656.0554078986835,-605.444370750986,-630.0016197737515,-599.5033789119813,-640.3928160512426,-629.2759099054589,-594.2645085969694,-627.934363647652,-629.2025489979491,-656.8129963850623,-615.8829393884484,-605.6902258221992,-614.6420170007474,-547.4051746453387,-602.4878836690546,-609.5867668193703,-620.4069067357585,-593.3345143517937,-624.965198670386,-645.5840112190604,-592.3173185959913,-641.7315368591474,-602.6420426733439,-590.5795171439423,-635.579519193468,-601.5702401440586,-634.5475384027717,-663.7371464084381,-600.5041973556118
236,-605.2080944364843,-668.3777464246039,-612.0449684117659,-599.1835709915309,-629.120837610457,-585.9737656458626,-604.8350317027231,-627.2573062190919,-592.8614166658643,-546.8428356547922,-617.5193432328502,-599.0209576418836,-616.719944306214,-599.7333916294621,-579.0403921229707,-616.5403358537532,-601.7215842125754,-595.8813819906441,-602.9747218241332,-588.9537702655058,-605.5900708571057,-651.0121088204542,-586.6646799055745,-657.6425475289356,-596.6569961904595,-625.8787677135246,-575.8639280164219,-614.5339274370148,-639.9817892344893,-640.937095873318,-613.155727127024,-654.2911060735236,-597.7627935036365,-606.8629907198674,-597.6647906615465,-633.4121779595708,-647.360294803923,-624.1104376491761,-619.9177316265641,-632.5997965472835,-592.6252232006694,-615.6099662197006,-633.3115059261435,-609.9000775182907,-613.3336939423456,-614.5092386088654,-598.4824961721478,-618.0277589804742,-628.7897499360025,-595.2775228184615,-597.9043765693978,-635.7781190048593,-569.0802061261047,-590.4680101211784,-654.9247868243714,-590.744992333995,-636.2008068556157,-596.5834889322174,-622.5815473431801,-616.8489125619056,-604.9762453933673,-633.8810240390385,-605.1957587652952,-623.1810268457183,-600.9226608498907,-566.5267787497647,-574.9954003699343,-642.1325633445038,-600.6755042854523,-635.0570593055683,-641.348410272279,-658.0983028108835,-607.2691638969549,-630.8312943443545,-599.1985246650848,-639.9790409742716,-628.3292783308284,-595.7120273239686,-629.1104908100192,-628.7123552356476,-656.0397088532459,-615.5313519423985,-606.3992491878474,-616.2882228161961,-548.8427382290997,-604.0285048451818,-609.4644499114578,-622.8959373991145,-592.7836631027656,-625.3910805819368,-645.0402179149407,-591.6806281386954,-641.5939404191566,-602.9223312440162,-589.8821053085168,-635.8162230688855,-603.2194638357449,-634.9964703031715,-662.8553600995518,-601.3585708800952
237,-608.4757925379856,-669.4836836568867,-612.9435593989772,-600.2370953981131,-629.0495328377174,-585.6301393565465,-606.0006167081793,-626.9263578612238,-592.9910865753984,-548.1423522836319,-617.4902157126277,-600.8781224995516,-618.7832041161037,-598.2784209028275,-577.9367537600111,-618.8990048372538,-602.45986830761,-595.8478069493617,-605.2852560853419,-590.8182450888235,-602.8953335703569,-651.2713581839795,-585.214210558032,-658.9087554496335,-596.5520114884027,-626.838189971267,-575.0860438315461,-615.6648850607269,-640.2383314430307,-640.7702345777884,-614.1740626686682,-656.9073435283553,-597.0585824740666,-604.6970976744788,-596.0737239317446,-633.4882491707779,-648.0609431814223,-623.5589532758552,-618.2184197672814,-632.3132897891404,-591.6865869831439,-616.1728787922837,-632.3855535091636,-612.2960950330045,-613.3342190151543,-615.1373210239033,-597.64083416344,-618.2682917405559,-629.3735295572407,-594.1742790113309,-596.2733554118114,-638.4616433173236,-570.0985555158971,-587.4315893809732,-656.280088758982,-591.3777901209124,-633.8300469044173,-597.2194706039057,-621.1177686932261,-615.4084072177752,-605.9765791550232,-637.0124960440346,-605.8741894436782,-624.3253051835817,-601.1365573789201,-565.7887643466172,-574.1937947796205,-643.3207081134523,-597.9367352357524,-635.5297778179504,-642.09911896927,-658.502214304671,-608.4227235350643,-630.6363747810009,-599.2406784794838,-641.0209254335238,-628.548020456938,-596.4905442373024,-629.0282165988275,-627.73894736298,-655.4592035660802,-616.5388895566133,-605.1447958168724,-618.039805539894,-547.668067951617,-605.1803945662185,-609.4193774009765,-624.1173755162138,-591.5743291192006,-626.2157365873036,-646.0656304524044,-590.1820047439394,-642.0923343044601,-603.4491679138882,-590.5359061990991,-634.6019949948043,-604.4085734240803,-634.9463640742405,-664.2153212401342,-601.9281164629969
238,-609.4795071152266,-670.099561396798,-612.8608379993939,-601.7637442402311,-628.5223249770224,-585.9738954148947,-606.028361937946,-627.8193871324193,-594.5583513791455,-548.4260808367765,-617.7610674334803,-601.6692072465344,-620.964909163039,-597.2543961294679,-576.9181964188989,-621.8834613944819,-602.4669297536926,-596.495786534515,-607.120545064142,-591.2535796532954,-602.3517550002708,-651.4406470860605,-583.4504739291257,-660.1738676293177,-598.3951121551005,-628.3975405594186,-574.7185690289576,-616.5574675089289,-638.6659231541605,-642.5142943794817,-613.9399970699016,-658.8215644798619,-597.9871102334179,-604.856372939478,-595.9834543734845,-632.9599100375289,-648.1110990223117,-622.3438307447651,-618.0404787415622,-630.7640976603681,-592.0437822202836,-616.6092626481318,-631.6246912111212,-614.772120345046,-614.2053670878494,-614.7947489614111,-597.808859216222,-617.3912695619595,-629.8591291476782,-593.6795349428766,-594.2715966443062,-640.8257881418532,-570.2429391340825,-585.9053427292318,-656.3199135384244,-592.9795260391633,-633.3964942849932,-599.154869757336,-621.3294131762202,-615.9077490766394,-606.6556137730449,-639.0196030618418,-606.8412200269879,-624.0352674749953,-600.9455309372039,-565.7993781493791,-572.6806223190391,-644.09263942813,-596.8261885221895,-636.3451270639181,-642.6647554796269,-659.3673746145117,-609.0692625194648,-630.1770821480463,-597.2184037710888,-642.0407170133851,-627.9678274152799,-596.9877486379447,-630.1269885357017,-627.4553538599483,-656.2705315462591,-618.0709052257554,-603.4654056299094,-620.1343662113865,-546.3353951921832,-605.7984718695037,-609.5599104693375,-624.778662629307,-591.7654453785384,-626.850795839513,-646.806093528139,-590.9170230855393,-642.4874794090053,-603.744469096231,-590.6625667022172,-633.8829781612294,-604.415333581382,-632.9743581341347,-664.5690985667516,-603.6038961531095
239,-611.3623742517814,-668.6925912305335,-613.0341038513413,-602.8761713977988,-626.9342327755619,-585.5368659456748,-604.9618988197069,-628.671270163619,-593.192571212572,-548.2507007566803,-617.2143819443296,-602.6672377923574,-622.6597826649855,-598.6406428398654,-577.7062481743026,-623.0346740717642,-603.5307717338022,-598.2208884216062,-609.0944020936698,-590.3351197241308,-600.8486171725099,-653.139749001544,-583.1112505111844,-660.2187536752272,-600.2052123721143,-630.3754020323009,-574.277953783489,-616.5679768156027,-638.0036768515181,-645.353386919329,-613.1752896256282,-658.2634710540788,-599.9559386509972,-605.89179640091,-597.4780163736655,-632.5663263765923,-648.0268686792688,-622.5309375593831,-617.9098224333846,-630.9757754237376,-592.7760263975075,-617.5436426914785,-630.8724673665968,-618.1360597425805,-614.2068248375047,-614.8292734006335,-598.4107716011313,-618.3407782426962,-629.758441239349,-594.6916130648026,-593.7989931736117,-641.745541051866,-570.1471695065636,-585.1136274717899,-655.7907876371755,-594.4005072376838,-633.5490866372181,-600.4432657568382,-621.1742675558701,-617.2856540532435,-607.8954215363633,-639.4294357061924,-607.725175233125,-623.6636259954598,-600.4666873864745,-566.3059718316247,-571.4735321804901,-645.6912491234876,-596.5071447688356,-635.4461891327894,-643.3728999574331,-660.927333353234,-608.991483653802,-632.1222059641852,-597.0646656445233,-643.9920845048881,-627.5604166541893,-596.8047526432775,-631.7709811056881,-627.2727507007256,-657.5981837616496,-620.3901428051262,-602.6369191717362,-620.1818418021192,-545.5578572318918,-606.100331318878,-609.8351594058365,-624.8009796197853,-593.0774656952786,-629.1972074390468,-648.2006159179729,-591.3812291279571,-643.515308429181,-604.4695389736981,-591.5500751248652,-633.1797188703179,-604.6603071126589,-632.5156187905279,-665.3939997695562,-603.6298603740121
240,-612.4367084745775,-665.6771894006313,-612.7164186875175,-602.5532086116203,-625.3137909608297,-584.3288801706067,-604.5444151671576,-628.0277048864019,-592.9169319493815,-548.5333319935796,-618.2305430179528,-602.8214605705737,-623.3720013599161,-598.6057734232138,-578.1372314814649,-621.7476728001424,-603.737752921294,-598.7780860566875,-608.880978185378,-588.8317889449801,-600.3704789891101,-653.8718542116685,-584.1083763349781,-660.1599931849066,-600.5650526276157,-632.3279136501872,-574.5820651076215,-615.4116139536882,-637.5927109008501,-646.7651971204893,-612.7698386154865,-657.2426020362668,-600.5218218464779,-605.951629965135,-600.4709089476218,-633.9120599303785,-646.4042427355391,-622.0328794673605,-617.3265624355446,-630.9015286194913,-594.3208985697271,-617.3042137356033,-630.0259495355145,-620.8258501777095,-615.1476171445985,-615.3321333469088,-598.7652883798644,-619.4783730275866,-628.8856291243344,-595.2432845399883,-594.4753665753676,-640.8272732121577,-570.2217363461165,-585.5909343013907,-655.6494289762057,-595.3687930301838,-634.6260530687588,-601.6334193528047,-622.4307864417976,-619.8900648685881,-609.959177902104,-639.7559742351091,-607.6961563557569,-624.1135508684836,-599.3554601307591,-566.1877574752613,-569.3515718271128,-645.9891088061224,-596.7576757144817,-635.2805149121401,-643.884399190755,-661.6454470933436,-608.1999705699016,-633.7676073803249,-596.5533671156098,-644.8244458173234,-627.6246750285535,-596.4210256307734,-632.4232572934623,-626.9282361530718,-658.7362779425548,-621.092209041953,-602.4176968126026,-618.4665818276112,-545.9298441453407,-605.4844679645591,-611.5426440956817,-624.0527315406028,-593.3568760089936,-631.6106772812312,-648.9314134229548,-591.6392841282002,-644.4787556050961,-606.1313117214529,-593.0927995154747,-633.9982137792903,-605.1992343887296,-631.424566269961,-665.8732900488947,-603.258092018691
241,-612.8947553934372,-664.3309293478001,-612.0874953796797,-601.4669582081925,-624.7240411751336,-584.5565306238159,-603.941913345287,-626.9436908202945,-591.3917526650087,-547.4997065691455,-620.5028712337285,-602.0786129170586,-624.8139802359358,-598.5268647435673,-580.4523514932939,-620.1514052913953,-604.9209139118714,-600.5236997749778,-609.8911176037521,-589.0205863648415,-601.1165086923537,-654.6116354138109,-583.6618156565405,-659.3181857139288,-600.8702491234939,-633.9685805648784,-575.9518699147387,-613.7364043228758,-640.2234013335623,-649.0196597383326,-611.6603376096407,-656.4491286796939,-602.912899519093,-608.3958915048657,-602.9211413644149,-634.0991483837024,-645.18565653902,-621.9743989209907,-618.9786569942107,-631.696655451525,-596.8008797734368,-618.1872786952731,-629.7859575292368,-623.0242387708627,-616.808593354904,-614.6445677841788,-599.1613390779403,-621.748212273904,-628.8794141935335,-596.367109217237,-596.7736638525671,-638.077259598513,-569.1471528974051,-587.1616738655304,-655.760523388292,-594.9601929875835,-636.975029872182,-601.4540527849047,-623.8472619261856,-621.9378248516185,-612.4685918960031,-639.3836448506838,-607.9865653505418,-622.8337421271204,-598.2577469389923,-566.5145831011444,-569.0484242388007,-646.792112323546,-596.7565858157097,-634.9881083473459,-643.3293268503384,-661.4248511843136,-608.281819232256,-635.417519980306,-598.354239573825,-645.3081711020498,-627.4088763749055,-596.3836389432844,-629.9012091695695,-627.6375929652728,-660.037735463089,-620.902043747288,-602.7687206684681,-617.127022611262,-547.4621241389644,-605.7804218886191,-612.9584644625523,-623.6637987535096,-593.1145650083085,-632.3733544021396,-649.633298643055,-591.2610263440678,-644.9377145275243,-607.98282538045,-594.7121470628266,-634.0555580242753,-605.1114060820641,-631.3780230322633,-665.0603913899272,-601.6009259041535
242,-612.4571976877105,-663.0939778120484,-613.1858310043385,-599.6723276555384,-625.5961174070054,-584.8965342399829,-602.8933405893707,-626.3748053593647,-590.410340554408,-547.4570894617444,-621.09772599236,-603.1714427979832,-626.2846710310401,-598.5192078669437,-581.3689917686252,-619.2750155564546,-605.7404102722879,-600.4762850724873,-611.255394032881,-590.7509389881877,-602.4482431796519,-655.6306702438013,-583.7906211090497,-659.5410033411005,-599.6294857387702,-633.8187093410639,-576.8248131136547,-613.0178756763863,-641.7741566650427,-649.4442683895666,-610.3160611955418,-655.6181164974267,-604.2588168341945,-609.6107908925527,-604.987801404848,-634.8039501148576,-644.9535879578627,-622.9546467881975,-620.2455917666034,-630.9390732530534,-598.4191110274801,-618.5505813534496,-629.8164069253517,-623.5301112910795,-617.8452183682492,-615.9141091922994,-599.2019739105903,-622.7181395280985,-628.8044337828989,-598.0954051018941,-597.8531502346754,-637.7959549901204,-566.2448160332929,-588.5352340604766,-654.4100400228364,-594.5876022531256,-638.2411424768062,-602.3084024125186,-624.5464005966263,-622.034863784588,-614.6007440564465,-638.5206938309791,-608.2508582319002,-623.2971405808701,-596.7502311212721,-568.0668642197414,-568.9601515457067,-647.9284198083756,-597.1034087932405,-634.2493084509332,-642.8294508336879,-661.029869055106,-608.3216868171289,-636.2967441810083,-598.6770566302157,-646.4145081888457,-627.451404535619,-595.7051068910789,-628.3034991401329,-628.4427650523498,-660.9317390049383,-618.3682993117401,-604.8444711780753,-617.6671231565688,-549.6398481019125,-604.5541017778663,-615.571295125218,-623.2242863967101,-593.971253577197,-633.3969460283566,-650.7737643252776,-592.3413645663092,-644.7491445899642,-610.8916223672627,-595.2848154222908,-636.6797998981856,-607.0671301673411,-632.6116682677135,-664.7886722205104,-601.6534807767667
243,-611.3986845340456,-663.3977244578647,-613.8399253016,-600.4267009835809,-626.500171687121,-584.0783795980306,-602.2469694360288,-626.4152842597786,-589.4149261647646,-547.1929301736196,-621.2482096969937,-602.1118009375602,-627.1393442448236,-597.8012727163665,-581.1692043865263,-619.4364670635407,-604.5137649674331,-600.3922677982075,-610.1011611559916,-593.8841639828654,-602.8873499707585,-655.7536203072943,-583.7907608793114,-659.4357138202981,-599.8812451048949,-632.2016013474838,-575.8428555298843,-613.0039348030737,-641.5652553983265,-648.2643251233494,-609.950236303344,-655.8478805541534,-605.6179780245393,-611.0325217359284,-605.4122588541493,-635.0083910954592,-645.1231550977348,-623.7976010585388,-621.1071471368781,-632.0358259843606,-598.853311117814,-619.3952466557494,-632.1036881762554,-621.5008612333353,-619.8552405689009,-615.6851315914225,-600.8411640637157,-623.3285590741034,-629.5159458132313,-598.7062749446413,-600.2051064497599,-636.4646247961446,-563.3985621253591,-591.2716602415574,-653.0277579208297,-593.6789599642469,-638.8211369890013,-602.0753714336932,-624.7354151366629,-621.465438343186,-616.6626587783696,-638.0778622093087,-607.9742339003101,-623.4749001333889,-598.707567017923,-570.3339732299073,-569.8039454503867,-649.4653078765914,-598.8280925354163,-632.7357621443398,-643.6659835371706,-659.7470923111003,-607.8575787863285,-637.5426040544276,-600.28120271903,-647.2639261051457,-627.8424948824328,-595.4363022789124,-626.2962769333087,-629.215617300326,-662.8244728299966,-616.9132366880098,-606.3418886230181,-618.3384726468669,-550.8752384143728,-604.4528571710727,-616.4010155649537,-623.5236137193124,-594.595761450659,-631.7990160571675,-652.3018070285846,-595.1204019256592,-646.1320602567021,-611.621177300659,-596.8199363768665,-636.7031364427164,-608.5058340075135,-633.3067881287658,-666.7849562435813,-601.2643708315735
244,-608.8534491663153,-663.8631350809769,-615.0710287444056,-601.6219427121246,-628.3815412130593,-584.9523714805447,-603.0045135631726,-626.3585055547735,-588.1875407241755,-547.9631683813957,-622.0978361680776,-602.2481931446226,-627.1813317991069,-597.5874806151622,-582.8227143192421,-621.2640824407249,-604.321062983116,-600.6898503571256,-610.4433982138114,-596.3172926139663,-602.8672288356144,-655.277856674819,-585.3338716441657,-659.9704658469983,-599.9492050302752,-631.2177559971757,-574.7303934406672,-614.2561003947491,-641.480757482049,-644.534009676926,-610.7168156067283,-656.6048625729851,-605.9300498134438,-610.7931686305268,-603.5467410715004,-635.5042044253844,-646.4620467639458,-625.2422389107137,-622.3954963578753,-635.0144836168482,-598.8119109359814,-620.3760285916528,-633.1700241452604,-618.5794461784882,-619.5047950515182,-615.563357345308,-601.2013889580304,-623.7771306367666,-632.4886954642625,-598.7787944133112,-601.7456946096113,-635.9742012238681,-564.0979779849134,-593.0819475111406,-653.7275419461627,-593.8877947442104,-638.8288179884396,-602.7794064927772,-624.6584847797868,-619.9863082030232,-615.0534016130448,-636.776656905068,-607.0399707319027,-622.0739962136964,-599.0857047791311,-571.6781969805915,-571.5882310409982,-649.5524700962175,-601.3984227542514,-630.8360235884619,-644.7962454050644,-660.0022688223067,-609.1274631057817,-636.1726211271812,-600.8633537227005,-646.9453022295761,-628.3341710160942,-595.041484381819,-626.2481722165098,-630.9451871108612,-664.0925252713134,-616.088606919201,-608.0491994261888,-620.514009687369,-550.8089891007974,-602.8963271907594,-616.1427772457638,-624.2331211063783,-595.8996265172921,-628.79670801517,-652.9131935106335,-597.4347377666968,-645.5505799099785,-611.1060545446112,-597.5676556812598,-638.6748262439,-608.2295196111844,-634.4068523765878,-668.1742663324977,-602.5167796426271
245,-607.317225702544,-664.4116698411398,-615.7863542033919,-601.8100111331821,-627.6396445703203,-585.027512591951,-602.3853458693806,-627.7708281946306,-586.4662610755761,-548.7048921322599,-621.9196601915805,-603.9498231006318,-625.8787885331103,-597.5506516877665,-582.6148990916917,-622.7642080718113,-603.8199869449957,-600.8703788093421,-612.4233127797913,-597.6163098335984,-602.2073360510358,-654.7954311689384,-586.6838001585311,-659.0841156221676,-597.8622990658779,-631.2218280635805,-573.4384697712202,-616.2651969728195,-640.7610719793903,-642.3206584481413,-612.3267889040061,-656.1871385536407,-605.6073933953012,-610.137710361752,-600.8490931647841,-635.8971602596395,-648.02822694535,-625.4865244055993,-623.8182343305768,-636.765649947333,-598.9928143180168,-621.7991273077623,-634.4555412521232,-616.3055233303071,-618.3216155929299,-615.6841295462233,-601.7997550265768,-623.7182389345111,-634.1266507403338,-599.0500615803364,-602.9930943130066,-636.8200049914118,-565.1233052853978,-594.1596484664701,-654.6371589181184,-593.6466679489955,-636.4380747018716,-601.6311781705017,-624.7680177892676,-618.8616194193279,-613.8127429749089,-636.2514676174882,-605.4425017633656,-621.1810878720552,-598.3153476213362,-573.6969780565425,-573.1297796374591,-648.702452595037,-601.9640408858752,-629.8414065656344,-646.266632262023,-660.4996254740487,-611.2504826790017,-635.353367002051,-601.1605604234097,-646.6881494717228,-629.0676090794263,-595.2807679583278,-627.6332697466266,-630.8229448199241,-664.1034624767184,-615.948223564536,-609.1085264952383,-623.1027454005695,-551.5726307000597,-601.2627498790503,-615.8325467685779,-626.6369725061442,-599.3749784643092,-628.0420477032676,-652.2751329235061,-597.7440089808008,-643.6517133429827,-610.2078396414179,-598.337088117471,-639.0622554671882,-607.8355279120652,-635.7352608790729,-669.1946322015876,-603.139710335952
