time_ms,curve_1,curve_2,curve_3,curve_4,curve_5,curve_6,curve_7,curve_8,curve_9,curve_10,curve_11,curve_12,curve_13,curve_14,curve_15,curve_16,curve_17,curve_18,curve_19,curve_20,curve_21,curve_22,curve_23,curve_24,curve_25,curve_26,curve_27,curve_28,curve_29,curve_30,curve_31,curve_32,curve_33,curve_34,curve_35,curve_36,curve_37,curve_38,curve_39,curve_40,curve_41,curve_42,curve_43,curve_44,curve_45,curve_46,curve_47,curve_48,curve_49,curve_50,curve_51,curve_52,curve_53,curve_54,curve_55,curve_56,curve_57,curve_58,curve_59,curve_60,curve_61,curve_62,curve_63,curve_64,curve_65,curve_66,curve_67,curve_68,curve_69,curve_70,curve_71,curve_72,curve_73,curve_74,curve_75,curve_76,curve_77,curve_78,curve_79,curve_80,curve_81,curve_82,curve_83,curve_84,curve_85,curve_86,curve_87,curve_88,curve_89,curve_90,curve_91,curve_92,curve_93,curve_94,curve_95,curve_96,curve_97,curve_98,curve_99,curve_100
128,-456.8545893599122,-393.8491023330549,-410.5189647763005,-413.8599333424201,-426.4908691492684,-386.30060330442967,-399.2473384547099,-410.0778356886955,-399.0938112374023,-439.1248956403121,-393.6835238940457,-428.5377585808501,-452.1043643654489,-452.522319733968,-386.36186723612457,-386.9476515403572,-388.6598810964029,-418.4596600491334,-395.2141537887102,-410.0963462287096,-453.23057359770496,-415.05755313507154,-402.2504670516247,-434.22165609094486,-478.4793034308615,-485.2033155354013,-369.8252511905859,-431.02807776900335,-412.47024903943355,-414.88656468627767,-454.9213078496296,-392.7756333698133,-367.63347596073726,-376.9456924338008,-407.79750122484154,-442.10901325801706,-384.69232456407053,-425.5923528798369,-468.89316371125074,-410.80467812364674,-440.02058862703325,-414.68444173914736,-395.5160069287715,-427.91268341522425,-441.8227578308868,-400.58683751156667,-432.30496872170244,-412.5636447097336,-444.4090318060006,-433.56327768904555,-441.9931038955288,-414.39915252238035,-435.8323264571474,-408.1795205614361,-408.97987631531214,-395.91935751775134,-411.86784528618244,-470.8858507591669,-394.1799838897283,-462.64201198473364,-454.31582925606585,-426.5981040628078,-420.96247201826475,-435.6996666163761,-411.23486157569243,-382.6523358288623,-439.6944807931628,-451.8909737829193,-404.78812505927436,-400.83527189499347,-407.59828617270097,-433.2633966201315,-388.189523588028,-418.75319189173103,-431.6632321821839,-438.7547906314826,-425.20072642268354,-425.08070405673834,-449.9307127313207,-451.95038076602174,-369.2486148218287,-387.90201627522316,-448.0538989740757,-342.49582292875243,-398.7137744135992,-434.6809407834652,-480.544841532428,-451.8435816260684,-467.338444013283,-419.4407932143452,-409.6770633211674,-446.02653340617996,-423.3863361880549,-437.0295957552653,-411.91861057100283,-468.1859626754016,-403.5148032502546,-412.9220554135768,-426.7307330316739,-429.29032074369036
129,-466.99365690871633,-401.5144228541828,-420.06392041781857,-422.3241023799983,-430.87401103522365,-393.7786307784498,-407.0672585312886,-420.7570839667561,-407.6757479932247,-446.9087912433535,-401.814836812029,-436.192828049917,-459.8828936326488,-459.270121072289,-392.62375382385727,-393.5159073088234,-396.777637692926,-426.5486878868618,-403.3714665502237,-417.958991864482,-461.66521664781106,-422.3811083335042,-410.5557591090854,-441.15870225131675,-484.7174106163725,-494.3672712969682,-377.3571346492777,-438.6857633486099,-421.84530949576316,-424.57580473247157,-462.63962254680604,-400.18294147225174,-374.98177541079855,-385.5393391585515,-416.15148610737566,-449.55223558298184,-394.1514422157026,-434.7318357364511,-474.54704312981596,-418.50851861046704,-448.00192669020794,-422.1855926206607,-402.4150845392784,-432.5340752059564,-450.575434383138,-408.17211423973333,-441.85158532465306,-422.10296127908885,-454.5564245180415,-440.72283851025657,-449.66612177404585,-420.1548708305011,-442.32286822862085,-418.06669183833355,-415.8004059991873,-402.45429156486176,-417.22919299109134,-481.8894652274687,-401.87078151724194,-470.6425534837201,-462.45308387497306,-432.55685325878363,-427.99258926288763,-444.22240969279636,-419.69828912529283,-390.901325355647,-448.16249451845863,-459.12457497949634,-409.79511086121767,-407.02362635870384,-414.9038768472909,-440.5241402760214,-397.82787118719415,-427.6524905757556,-440.7007241676004,-446.95407541628646,-432.25281133772546,-432.11801905223666,-457.74427484767654,-458.6159871869498,-375.326904989414,-394.9901609244282,-454.9623265664392,-350.51568328064405,-407.1305842148501,-442.5292534375704,-490.23933708188025,-457.9475515609376,-474.4406200960069,-427.0731347310618,-416.5655844515678,-453.86940421450265,-432.8621647492498,-442.4796940974789,-419.0134939113877,-474.7518676249144,-410.5268871562473,-420.6541168799169,-436.24606301414104,-435.7336353945111
130,-473.33634272497295,-410.8415063271315,-429.8473124712527,-431.12857656471607,-437.94782530699393,-402.4347573859703,-414.8735534548902,-430.13056415379856,-415.4783987462014,-455.1012373907295,-410.57330527638493,-444.7655725838283,-467.7728985532628,-466.4887506840744,-400.285323199234,-400.6913168186776,-404.09775570091756,-434.53853096896637,-411.4414059829898,-426.2314391340595,-470.50558595995335,-430.90301377537946,-419.82156936334115,-448.6367578470337,-491.3938711773574,-501.6558333103675,-385.9345326480626,-447.19938622547915,-430.85191211152784,-432.69584979736123,-470.66617232155346,-407.40837921921053,-383.947544531823,-393.33083088578024,-424.5420955908047,-457.27457512916953,-402.2074117786939,-444.2841580004832,-481.117501593057,-428.43939478497094,-455.3923277799143,-429.5197992628826,-410.55957237894876,-440.04646932632284,-458.2223788856359,-414.6107374964407,-453.80192282152694,-431.2091957181875,-464.38880629429974,-448.2004797337273,-458.1321030300189,-427.72582121879884,-448.9390718185605,-423.37344063331284,-423.6157788655011,-409.52897449135133,-423.9914976815141,-490.69698573709314,-409.06833999727144,-479.50515875144947,-473.1668516565698,-438.69404531716697,-433.687118190547,-452.4682973836546,-427.989436293881,-399.49590158724243,-458.084476251549,-468.0075013313108,-414.67865459707855,-413.6283720781335,-421.42986677414257,-447.74365547837806,-407.27959839663384,-436.66351382122184,-448.22112195112544,-454.679069978986,-439.28279317846057,-439.21800646310544,-465.85726284292775,-466.4960715876856,-381.2488765458019,-401.53881892331935,-463.2295218866919,-357.14482439744774,-414.91257970936306,-450.98904073241994,-497.63669583242034,-465.8017002307103,-481.7551409525339,-434.97268873339164,-424.26694685191575,-461.28424699105256,-441.33800217449647,-449.5736966877278,-428.1586850575304,-481.6988024737501,-416.91626642556554,-429.4954804849256,-445.05998574212657,-444.1553642475955
131,-481.09905954093045,-421.148502939095,-439.39127535756904,-438.8681770676142,-446.5874609780359,-411.1278397937181,-421.89138193291944,-437.89708618639696,-425.30536199673253,-463.1653652424717,-419.52710105551745,-453.75170281707557,-475.8797653766377,-474.0243886280934,-408.4729206718988,-409.8441417699563,-410.78881935030444,-440.7127397574263,-421.3786050043647,-434.1641848177441,-477.8387601014154,-441.3135923234093,-428.34138235779585,-457.01913090911404,-498.86514996322916,-508.8756247987777,-394.3925575693235,-456.29857614230644,-440.29617937762123,-441.02961850513117,-479.21896980112433,-414.0349498948114,-392.2648571771977,-402.0067757920838,-431.3188059484551,-466.0645544718379,-410.89192564517464,-453.1496425001745,-488.0614830725543,-438.0423663917807,-462.8485258928619,-438.6340074981544,-419.20546991679566,-447.6322964397912,-465.7407276204773,-422.8896377306289,-463.9920857327741,-438.1852095411474,-472.0318962201059,-455.47366765055045,-466.0976026088327,-435.1810406410496,-456.2707279921976,-430.07285018558343,-430.21907546157996,-418.183515147605,-430.9567000683107,-499.0220607385425,-415.8909780468442,-488.00836449286487,-482.75014721296714,-445.24010457956325,-438.4698882795972,-460.1612191515342,-435.45212989668704,-407.0355933314587,-467.3143096530045,-479.29259703454665,-420.0177802749944,-423.1297006040249,-428.7241977231149,-454.9213714243274,-416.3926394734134,-445.69319550101966,-457.6733259798786,-462.9148243070005,-446.5568411849916,-447.00322687882124,-473.0002604952683,-475.1110664059529,-388.85754829943903,-407.45169669904095,-472.20627245317377,-364.9017138223985,-421.6313321453405,-457.9165703980514,-502.8779352377453,-473.3088531074224,-489.09365395346225,-444.47908196630266,-432.3965524693326,-468.2989814744204,-450.06284421864257,-456.6985857591646,-437.00532864834946,-489.76187944329877,-422.9999571370564,-437.1533178701481,-450.77884619874163,-453.2959627855464
132,-488.4611803368218,-431.16730773236486,-448.1541126869292,-446.58446843536206,-456.24912809602193,-419.1554262565253,-429.4138609518857,-445.01445185734286,-436.25850464203256,-472.94758747029084,-428.0116130643631,-463.36890526990703,-485.121949972508,-481.9673909663493,-415.3220632086436,-418.7390338308424,-418.23107729522405,-447.0267572616745,-430.79690199187013,-441.8161677910897,-486.2854181203538,-449.9968030031821,-435.2100852023179,-466.2322558307055,-507.6187136335448,-515.3236479896748,-403.79248161871476,-464.2287030801468,-447.1310073539437,-450.5718494940851,-488.8284091165207,-422.7876829822847,-399.93386993508807,-410.289589832099,-438.8100229923289,-474.65639539313804,-419.11972401284675,-461.27066510477357,-496.05239429119604,-447.426703556473,-469.3865914461631,-447.94641406591103,-427.9574255120219,-456.2748929695242,-471.87778328087217,-431.74057101590654,-473.7840556002728,-445.76071324984446,-480.1054254907326,-463.630206933423,-474.1985996839121,-445.2536154849845,-463.5049784127445,-436.8981482618576,-437.33904231457086,-426.60094312037165,-438.9137416165398,-507.6286853356566,-423.61009297237604,-496.72507591539534,-489.899112144578,-454.20594190606755,-443.57842423046264,-467.019885069636,-442.1077309109893,-413.8550254271335,-475.4144987721005,-488.3017067808049,-427.1754356441282,-431.0953525930468,-436.21592468134793,-463.27063475799406,-425.5620659665969,-454.6238050705028,-465.51954898473736,-471.3383951462639,-454.03436649506455,-454.7402346004058,-481.1066173404845,-484.6576250471762,-397.98049829453055,-414.323338784119,-480.3656442265218,-370.9358484746825,-429.05526362220775,-465.22749403285155,-508.0453414495864,-481.44184097871465,-497.59659822046206,-452.61744279087196,-439.41449413360425,-475.60221985759,-459.2056518053487,-463.32477331119964,-445.73838638125545,-498.63934825732827,-430.26692372759965,-444.08165942252634,-456.3870889150914,-460.7823713348651
133,-496.8276502748494,-440.4777324631172,-454.7477135865068,-454.0495187319694,-466.66500470724037,-427.01547602519094,-437.4160247006894,-451.7168094859853,-446.57834736999195,-482.75797522911137,-435.16393281007464,-472.2575270048234,-493.1331331154729,-490.2587729708976,-423.9242106028431,-428.3142611247992,-424.69172812144603,-454.76295698395967,-439.84747207585366,-450.0311972905705,-494.84079331633836,-458.9397092377408,-440.56243655829064,-476.73530996514,-517.0546711676359,-522.7968342261032,-414.3071314383518,-474.13245585035713,-454.2948669421991,-457.8312775582401,-498.82948965199745,-431.02004766653033,-408.1716922768519,-417.7535431772973,-446.8813092148499,-483.0832459735902,-427.68056413923244,-469.2173529070881,-506.62788647708777,-454.88219586005323,-479.25052491966443,-457.00988580621674,-437.4370074845076,-465.33419639819493,-479.0754377877551,-439.1986341302619,-481.3513031709373,-452.4825654124271,-486.65950937285163,-470.01154582530444,-482.8485268116516,-456.1882757353962,-470.6136719417781,-443.6860132136128,-444.39559922899286,-436.3357693779737,-445.98376847666555,-514.2854815745793,-431.3996811677871,-504.8778579561481,-498.3596066766372,-467.01137509712856,-448.8677880165974,-474.98450983155334,-448.4502942841827,-420.72498176108763,-482.54697266385676,-497.5711149176745,-435.8031242203535,-438.2963331762548,-444.49895990603136,-471.93007564442314,-433.92650780868706,-463.2441720373197,-474.7842322117012,-478.7999058703074,-463.4180668565627,-463.91238379909834,-488.20655475675227,-494.9497827546182,-406.6484409569487,-421.10033014145876,-490.343586982632,-379.4072257575001,-436.4333811745812,-472.60127278806294,-514.7491859410021,-489.36760335122426,-505.78060187800554,-460.9936404215612,-447.12753537714406,-482.1286938546161,-467.8859666436702,-471.4392419508282,-454.2132350491563,-507.0229326118491,-438.3683324560516,-449.30536137130156,-462.5127909804731,-468.3852552843121
134,-504.40584043252016,-447.3364721794797,-462.56528998514636,-461.1233394742924,-477.96375766744103,-433.6592013928974,-445.63618882377125,-457.2028115190543,-455.0513494470579,-491.24382164395706,-441.06246625727437,-479.96473688553397,-501.5357716002224,-500.46897279769104,-432.7173077415968,-436.2836835861442,-430.2203530806687,-461.80916399468447,-447.5395450018594,-458.2243524853578,-505.1404666447104,-466.0535261466415,-445.8985743088656,-486.56329484496683,-526.8146485328353,-528.6822886584214,-422.028012753177,-483.5911547772471,-461.6344954074045,-466.1352271538605,-509.55533238590203,-440.440639339997,-415.63528708280813,-425.03528827643834,-453.5905256967282,-490.90867146042257,-434.0217353525707,-476.2578349398748,-518.6515875055522,-461.9717643746172,-489.6634196505014,-464.297456455935,-445.7538080643603,-474.78299294255294,-486.80060146030354,-447.9464108186721,-487.1448433348606,-459.3159606870468,-493.51256432608574,-477.1250693481208,-492.5123542663565,-466.16274994604805,-478.5642453506146,-451.60839543994297,-453.67508024059634,-446.48761692547737,-452.5261835425788,-520.538604644724,-439.4654106706579,-512.9704878001489,-506.76103606981167,-477.8572430816749,-455.7021812101955,-484.1392833613959,-455.25458270061876,-427.5970368318572,-491.53668989903866,-507.72025778377946,-445.60591372175156,-445.96565125924553,-452.195323214517,-479.3359751726125,-441.95257562646555,-470.9075370559177,-483.0627181136827,-486.17427050826876,-471.5599703119622,-472.57424687078986,-495.8302772378201,-504.9530662311688,-414.5365357572764,-428.5396883435289,-499.3896723399363,-388.4661865894096,-443.4935338082461,-481.3333279968111,-522.4713766903208,-498.5869530187371,-514.170888299963,-469.19234714190947,-454.86257697376277,-489.10602435275786,-476.7781127983225,-479.85813315854006,-460.9980696709941,-517.195313474334,-446.0266108083649,-455.5455390382191,-470.21437718217726,-476.51496843259076
135,-513.7818172145994,-454.90090740604063,-470.45021166664736,-469.1750324410936,-487.8633330760457,-441.68341661190345,-452.3013977077354,-463.28913289591793,-460.8161739054489,-500.19923394377196,-448.3789548254906,-487.33747068198164,-510.1279536958672,-508.6641280156269,-440.0507434167683,-442.73948945697487,-437.61080464944575,-470.14394917699093,-454.7706002011609,-467.6306751178148,-516.3762443509437,-473.6585135265584,-451.8494133745933,-494.54087678813664,-537.003241327181,-537.4292628513333,-429.3261090626378,-492.36549179016623,-468.0438270271246,-475.1404751534664,-517.5820474395118,-449.35233116957045,-422.4547289628604,-432.3387777581196,-461.3968224348623,-498.85456276257105,-439.11954553943343,-483.3274627707556,-529.2789053242742,-467.55668625544286,-499.65028171639784,-472.6039831369436,-453.05971078029745,-483.6517186767209,-495.76753905537504,-456.1308742445099,-494.00517365036234,-467.956738792071,-500.39800394921014,-481.65512446478544,-501.2560385660692,-475.13415948353,-485.71464178557017,-459.521122392029,-461.3679963733219,-456.19172240287213,-459.63939367105803,-527.980543960794,-446.46228263801544,-520.4967949222638,-514.8678515483899,-488.66299622191684,-466.06154813486984,-493.3707247694481,-463.1292454063955,-436.36562819139596,-500.5011373584546,-516.1455065493983,-455.61439551602695,-455.3543902786181,-460.03962041031804,-487.80877946111394,-448.4322025967564,-478.60886306865973,-490.9082316362085,-494.8591844505165,-480.7512664315958,-480.213464857132,-504.27316868068965,-515.5155202384708,-420.6907860206229,-436.4514763613777,-508.05573799252556,-396.16295058531153,-451.16908536081894,-490.9638519779543,-530.6972648582255,-505.1513745074703,-523.5914267398254,-479.31056981970283,-463.80617673002087,-496.3502508574385,-484.84876801989645,-489.8344338110763,-467.77985626490187,-525.6537129413965,-452.68569337975396,-461.546254272089,-480.91604331226046,-485.9583294582685
136,-522.4192630089088,-461.06779995385676,-479.7394559648945,-477.3845529466171,-496.5258961955398,-449.66859087272155,-459.457323502243,-470.7051330409579,-466.3957352911922,-508.8688504935927,-455.51423956674654,-496.2266891249718,-518.4183477169511,-517.7815190400818,-447.84604342334825,-448.1630291431223,-446.56653033679385,-478.35929170736074,-460.9457390817182,-476.2043581811004,-525.5254610773914,-478.8141489352948,-459.54696182066056,-501.4022840432536,-546.3459729848388,-546.4719757142539,-435.2252757497955,-500.7511048338599,-476.0104484772492,-483.93906102285587,-527.0400938978987,-457.9105453262129,-428.3983674513747,-441.26207504040616,-468.7134897608441,-505.5103467285868,-446.2737948823299,-490.91790329511883,-539.4188911946407,-473.63595191112296,-508.7926213937899,-480.5966522419832,-459.65161933339016,-492.3561173602845,-505.4732078125207,-464.6330788877913,-500.6497779035788,-476.0493576188532,-510.3781272313038,-488.9047321662086,-509.78882037254635,-482.76096527962864,-492.36000143917454,-470.4807508435254,-470.22726851599583,-464.16715489409216,-466.93203522269425,-534.8247219537246,-454.20689736335856,-527.0597963122569,-524.116536917737,-497.67434996566476,-475.63727366278835,-501.218295555671,-471.24381839199623,-446.0169223879038,-509.59404767388133,-522.2365065225757,-464.0590491517297,-465.5573558377516,-468.23990167547913,-495.2680432092525,-455.09001529993935,-486.163771892012,-496.8061252582074,-504.0119492374648,-490.40684070853365,-487.5578678793068,-512.652654078402,-525.6135393594708,-426.92780970430726,-444.7778044263994,-514.8149824385497,-404.6371905728718,-459.1811615550964,-500.16197439025353,-540.5468543269315,-512.4441899339872,-531.8950586512531,-489.63839541837126,-473.1640249315327,-504.7296130793766,-490.7093585443589,-498.5903658656171,-476.72543901141063,-534.3415285198172,-460.4759954878289,-468.73035017923195,-490.9142196658514,-495.1600609911252
137,-530.4316873625847,-469.438852026806,-489.2483319344226,-485.7094336549475,-502.7484981895933,-458.75937659646974,-467.73091099667135,-479.1187401414034,-470.6172151942586,-517.8257291119281,-463.31997833264586,-505.8081679855035,-527.2538918730671,-525.3826600920837,-454.8343645955837,-454.0788055087185,-456.2627598979678,-487.49889217622007,-464.70097191215916,-484.7974833837883,-534.4227971915168,-485.9437710290464,-468.2362107212368,-507.496350984065,-553.8715092945038,-555.3738443949959,-442.37090103666986,-509.26691851270095,-483.08280984301535,-491.8638282409133,-532.6252073671855,-464.7579881523121,-434.7917739404685,-447.85848697890845,-476.65098971782083,-512.1024164526963,-454.13711948080663,-497.92199012632375,-548.3513785090888,-480.66846718662447,-515.4465499122488,-487.8371570416895,-467.563003847833,-500.97990456616105,-514.586157250583,-472.83445313323267,-507.2872829994089,-484.7718828115286,-520.3146787471022,-496.05927112886997,-517.2064056394692,-490.17450776363876,-499.86985005304666,-482.4753330290566,-478.6424432979662,-471.7957825574557,-474.88030764993016,-542.718524014137,-463.0547584660076,-533.7891615792702,-533.2064508793253,-505.902210002659,-484.9052318944912,-509.4612212503622,-479.512468176433,-456.290844340042,-519.419853111818,-528.5756702074168,-472.4680688880086,-475.0046734701277,-475.5288318933347,-501.93838227318906,-462.90588181295954,-494.4137711952568,-504.35039131729684,-513.9984340124431,-499.3598121171585,-494.4956183818943,-521.0989848691086,-534.0759989945485,-432.1146785477655,-452.37399342234374,-522.1087437212187,-412.210695841375,-468.09143181036745,-509.41081028157106,-551.5683473080902,-519.8965357275432,-539.8485282027802,-497.5236690043566,-482.5902778225291,-516.0418456867436,-497.78603273545815,-507.23444840033795,-483.9466031546131,-543.0333864560511,-468.8679979205303,-477.3320460734711,-501.3127105819384,-504.9177881323601
138,-538.6806133187687,-476.0208734565349,-498.2596851768108,-493.88646589954357,-509.7505346186974,-466.2074149613714,-475.9088803127287,-488.6005280445455,-476.97414658767735,-525.9976050211139,-471.48938984110555,-514.9940482391812,-535.0999845903197,-534.0148166016943,-461.5381053055449,-462.25616386767825,-463.7687752954863,-495.96811366214337,-471.46134847653525,-493.18629327738086,-540.9157929923136,-494.2265012577969,-477.9470223615911,-514.5338756036984,-560.5857379713182,-563.9840531768273,-450.4820597379744,-516.0806520366565,-490.86366345941695,-499.92299465146294,-539.9048752292707,-470.4287402351407,-441.0430551157822,-455.6408611371898,-484.36734904247896,-520.5406680911549,-461.4687921387377,-506.5795366448562,-556.6676479336845,-489.09225013617396,-521.5449715976534,-494.4507725055633,-475.61553741805824,-509.6510732475934,-523.7564303224752,-480.9800954926686,-514.275921272324,-492.89533768133947,-526.7872837164218,-504.3200202154623,-524.6765518620583,-497.730091004504,-508.15616353242336,-492.17374976884855,-486.0445828415405,-478.84770902020847,-483.1683101744025,-550.179520423126,-471.5843670106363,-541.4779717661978,-541.2822380011352,-511.7735325350919,-493.5458820336787,-516.2585574154394,-488.6595618895353,-464.7453591444246,-528.1461936340093,-535.0153653114191,-482.1289757556826,-482.9098305202332,-484.36250091579603,-507.03306008442735,-468.860168425827,-503.4584798941077,-512.7377744351159,-522.6948189079444,-507.4139561607699,-501.6840895443962,-530.005763804053,-540.4462123501793,-437.144387526085,-459.6963890629623,-528.8640402000676,-420.0121281526752,-478.20728168917867,-518.6947311897352,-563.417264214228,-529.6571435356019,-548.0037864822434,-505.9297668839579,-492.23483546369584,-524.2597448159544,-503.5462677847672,-514.8686348453465,-489.3243760241959,-552.0993412370323,-477.4537718756895,-485.81602243033427,-510.6695443015304,-512.8718950531037
139,-546.6738036955029,-485.98826748129517,-506.6231305855645,-502.6019889862474,-515.8835843909952,-475.12601982692445,-483.78423512753864,-497.76347744965904,-485.27722937746705,-532.5157448498426,-479.0741057510734,-522.771039143748,-541.9442570104309,-541.8009384034675,-469.0620002352004,-471.5418024638498,-471.2107231851283,-505.3119873159486,-479.24532962971296,-500.42100596414326,-546.4883001421327,-503.3231697086004,-484.30511475734045,-522.0974423134603,-567.915828403699,-573.7565992960793,-458.8281979939409,-522.9448911491776,-499.37533127756996,-507.2343317660692,-545.9704211548996,-476.8154712701312,-448.41693914756064,-463.04590116663087,-490.34419122607835,-527.3389549806373,-469.6239844774401,-515.8198960181843,-563.2507523035895,-497.62332946584803,-528.3945428173707,-503.86404103208827,-484.3230423600608,-517.2048804738984,-530.753046522661,-489.70915959666314,-522.9426435292705,-500.009712245469,-532.9996841248791,-512.0570659758805,-532.6750365938154,-504.87052081339726,-514.6080951785323,-501.6571042136786,-494.45300902436617,-485.74933401898727,-491.25695538378505,-558.9247337710987,-479.85131591259415,-549.7119634362991,-550.0839991655973,-517.0222223164673,-500.77998728286695,-523.0149780379994,-497.7240328058069,-473.7727678255059,-536.5615478615293,-542.8561026765573,-489.50434454937044,-491.34511019537877,-492.64109848619717,-514.7082201995086,-475.427376446312,-511.6852994392077,-519.4896586569014,-530.7161680516956,-514.740786787182,-508.9513565662011,-538.6383912559569,-546.8424012109981,-442.5956939407983,-467.8580505864048,-536.5203935553898,-428.66704778413293,-487.7108528611388,-524.047856848828,-572.2297078051043,-538.4777892703071,-556.7060719646388,-512.9448087178706,-500.056236363613,-533.1512277119616,-509.7076775787521,-523.1086791509211,-495.7598408065103,-560.972895622775,-487.0160315115774,-495.5122366479266,-518.1807165686259,-521.4264079018342
140,-553.4330090915984,-495.1910843515871,-515.2479849471325,-511.5185954176364,-521.6627747521254,-481.5541076730332,-491.91888029480583,-507.1105271954041,-495.75452183507196,-537.8895443208258,-486.6788447530679,-530.1909682737945,-550.7409847504914,-551.0735710703532,-476.01537305814264,-481.4493064811786,-479.2400742645494,-512.3955888278904,-489.49591174673037,-505.8751452270457,-552.2821166822134,-510.88568874986134,-492.6481344026454,-530.3529057418968,-575.2294863387632,-582.6447648973526,-468.33961256345214,-529.8542879048777,-507.474236169236,-514.071191947158,-552.7049129869088,-483.4138114260297,-457.23977987692393,-470.5303017739937,-497.92657123830094,-534.6342468560986,-479.50557571087353,-525.8281354470791,-568.6711641061744,-506.7020983677973,-534.232754263822,-513.6382735042778,-493.300808383096,-525.5884828181269,-538.8338648548716,-497.9803491407067,-532.0065688932747,-507.6384930150165,-539.1327495578273,-520.6583100890276,-541.1507373502424,-512.1107767234024,-522.2281384162691,-510.9510436855227,-503.6990521367192,-493.0505116161751,-499.0781411430757,-567.584483283237,-487.3187518488991,-560.2596651732839,-557.8669129059749,-523.0890460953237,-508.43730138479674,-530.9048585148425,-505.9230846805976,-482.03859682459967,-544.4885589345383,-549.9341043586862,-497.166133970665,-500.2724389788004,-501.1158357122232,-522.5638299011773,-484.15571198643124,-520.2613768575477,-526.8459034349376,-537.6484191425161,-522.45878949683,-517.0733039596716,-545.7678146329002,-555.3436435705173,-448.8937880874862,-475.5552158518566,-544.4675426935502,-437.30502433957685,-496.6517290855353,-529.8394876775646,-579.1078003141205,-547.3876021681971,-564.1955999197957,-521.3041504315314,-507.18421478120524,-540.5999495534963,-517.8231710432051,-532.4217121966568,-501.74568593890945,-568.2459011868721,-493.9007115787222,-504.5212160045142,-525.5481218265735,-528.108799041519
141,-560.3476540736723,-504.8440254008182,-522.2671924128772,-518.8523553187138,-530.0978057784547,-488.175312006232,-498.8907303211279,-515.1087672527195,-505.81984121384505,-545.9522257028228,-493.56088921600644,-537.7921466210206,-559.258123081114,-560.7138774626102,-482.2503741934137,-490.7011381192099,-488.2202901947545,-519.8406200661381,-500.0731150565452,-510.59265564043216,-558.8767327113978,-517.0809557518692,-501.88032370217564,-538.0604301443403,-582.6596278206097,-590.9321757289165,-477.05184348732774,-536.5110370827115,-516.0996093901799,-521.9983804334391,-562.987764013813,-491.44986936160274,-465.45935529013923,-479.0155299665777,-505.91249810362615,-541.3064182842531,-486.76602714797184,-536.0922162242122,-575.0176667247567,-515.6643625939387,-541.9231834707002,-522.9593259645449,-502.2143735573866,-533.1787606025201,-546.3295437219433,-504.441155433743,-539.9680557917483,-515.2359136371646,-545.700934356217,-530.4804839216616,-552.1531005335148,-519.5166423288624,-529.8750313485482,-518.9819618115497,-512.9780281435503,-501.1902062128541,-506.66652038965174,-575.8094703886237,-494.24606291761023,-570.044440945854,-565.1383191313723,-529.1128081226985,-514.9022956582829,-539.6795713842095,-514.3816282731384,-488.85205195058774,-550.9603971829986,-557.5767256431801,-504.4715639893754,-507.5762268064599,-510.5829646967675,-531.7532049003513,-493.58257124351996,-528.0451688700207,-533.2108050693492,-543.1991237395055,-530.5758240447952,-524.6751020041731,-554.0654629816822,-562.4368248931338,-456.41599909783264,-484.2832780388152,-554.6628697195099,-445.55051131212053,-503.22710740896065,-536.4781351650852,-587.1246986479262,-554.6272861301749,-571.6969408818481,-529.1359220231204,-514.4714749695439,-549.3973382867131,-526.6098646362412,-540.1987250547489,-507.6367039420559,-575.9051526025208,-501.32179283173093,-513.0240853346066,-531.8487567611473,-535.4108092246819
142,-568.3120185526476,-513.3860863928037,-529.0484524978192,-526.4472031689025,-539.2113055279507,-494.7779643573038,-506.5464115953419,-522.2240606179166,-515.9703905698951,-554.6517011757983,-501.45273339955435,-545.1260794028384,-567.0935962599738,-569.144976591072,-488.75777470287545,-499.41870698863454,-496.3740457160798,-528.5713265116719,-510.27386649093233,-517.1311544202555,-567.5072724584419,-524.5081330653234,-510.59929223990696,-545.4076145607816,-590.3041709484958,-599.87717844535,-484.50574597575513,-544.1190179316607,-524.8495965936265,-530.6526512041645,-572.4773836699483,-497.93302557210353,-474.18652653628016,-486.902984253613,-512.4862377339642,-549.3834198201386,-493.38396030303255,-546.2258730306328,-583.043903972807,-524.3422374866591,-550.6283423042723,-531.2803259114391,-510.8880732526519,-540.9286959757029,-554.2438831030264,-509.73910626743884,-547.4881767848647,-522.9118397708138,-554.336280162435,-541.6900039924113,-561.3240247873082,-528.2694922929255,-538.7150921529344,-525.6587563394172,-523.3247846739035,-508.963059313996,-513.3673523607906,-585.6062937047298,-500.9943818247958,-578.7976557796115,-572.7398058963238,-537.8834009911493,-522.7845705592987,-550.0582917777331,-521.0127107909731,-496.2267284555982,-556.963395166398,-565.8097133895815,-512.0366111401705,-514.8345075940765,-519.7565093705298,-541.84472355306,-503.37864045564794,-535.7657314987774,-538.3577994025658,-550.2507045623613,-537.2675738705581,-533.4712325757288,-560.4595591328499,-571.2908414630504,-464.2520727722603,-491.9429437550385,-563.6028404368863,-452.3938898586538,-510.2757838364011,-543.5877740769974,-597.430432796673,-560.4921944692951,-579.0283012580577,-536.8183721711008,-521.9993276772988,-556.4752730536003,-534.3283307289568,-549.1535191728683,-514.722521030658,-584.9431184127549,-509.3903843638966,-521.4297471983093,-537.6404066376707,-542.8894714369717
