time_ms,curve_1,curve_2,curve_3,curve_4,curve_5,curve_6,curve_7,curve_8,curve_9,curve_10,curve_11,curve_12,curve_13,curve_14,curve_15,curve_16,curve_17,curve_18,curve_19,curve_20,curve_21,curve_22,curve_23,curve_24,curve_25,curve_26,curve_27,curve_28,curve_29,curve_30,curve_31,curve_32,curve_33,curve_34,curve_35,curve_36,curve_37,curve_38,curve_39,curve_40,curve_41,curve_42,curve_43,curve_44,curve_45,curve_46,curve_47,curve_48,curve_49,curve_50,curve_51,curve_52,curve_53,curve_54,curve_55,curve_56,curve_57,curve_58,curve_59,curve_60,curve_61,curve_62,curve_63,curve_64,curve_65,curve_66,curve_67,curve_68,curve_69,curve_70,curve_71,curve_72,curve_73,curve_74,curve_75,curve_76,curve_77,curve_78,curve_79,curve_80,curve_81,curve_82,curve_83,curve_84,curve_85,curve_86,curve_87,curve_88,curve_89,curve_90,curve_91,curve_92,curve_93,curve_94,curve_95,curve_96,curve_97,curve_98,curve_99,curve_100
89,-192.80467461443908,-213.52632098763024,-227.86613167639518,-213.35016517113206,-225.4907240237808,-190.66510984368,-212.54120410983373,-183.27732250594306,-213.20000965656175,-215.14393219293356,-200.42168585096894,-222.57444786953008,-201.04628664754162,-213.7242743694182,-194.79315340144828,-195.7512553335327,-189.32137604293368,-201.5568719687022,-171.67991271260846,-183.5065945673663,-218.32198467716705,-184.45605866601048,-195.70985112697684,-215.30357291291003,-228.35770076642956,-215.91915274309986,-203.81129378295682,-195.99364259142973,-201.99353254048853,-183.93492467280566,-206.80330557806266,-187.5270782012874,-175.98772951527954,-197.0901221766932,-166.0703624947239,-193.31639889112083,-192.7654651174973,-207.08623322935574,-204.21841496145836,-198.76168752544885,-188.69113132226346,-204.58997696106738,-216.10926200223196,-178.3838513085646,-219.3116147250209,-223.01778219184433,-191.23482169429917,-231.99510615485622,-169.1214517362956,-204.8569310764732,-166.50320593323113,-206.47421674475018,-202.1777623717042,-243.7666066909406,-178.84000004147586,-208.43661414695612,-208.89265950851308,-190.98873147330784,-211.73367478534723,-189.3649620122553,-219.05185474478102,-193.65959499139828,-185.48174325479164,-212.56985932991694,-170.58487570018045,-192.61922396237182,-244.92898195077535,-195.9735883908748,-212.55847257915295,-175.2870228207477,-203.23765043920704,-183.21766795653983,-216.52999063994844,-201.8131713127849,-179.15600707290932,-201.56318720828,-210.62395593360932,-215.71955301521365,-190.49037245471135,-212.64927172575327,-199.4425223102475,-212.70415560370458,-194.17538278299207,-206.8802172346741,-201.78602242703556,-189.73030334153538,-216.18466972312095,-210.79049873067243,-192.25361888401025,-178.49799604264896,-172.95276112867685,-220.7153723665815,-199.41044003267064,-176.8056119563123,-201.33683432528846,-225.15549534143994,-214.9803279849212,-202.77228499446542,-202.7028136184837,-220.858706577681
90,-191.93101104683876,-214.95754642756404,-229.4789097417079,-214.18987175663824,-224.69488670425145,-191.41432332985588,-215.35466671076702,-183.21777749281605,-212.0191098813795,-213.505499442125,-200.97107513710094,-222.2028238689404,-200.79564567089392,-213.81915639608587,-195.52773627868933,-195.10348142014786,-190.61753474151794,-201.0479970855994,-173.21895225833492,-181.42258398170247,-216.95916083259408,-183.32822926873814,-193.34809067036363,-214.58632507531257,-229.62716252823753,-216.86820978967197,-204.13362652707227,-194.76371637928395,-201.47495034996456,-183.72040514301239,-206.65622364416268,-187.17350806843052,-178.8131294712437,-198.54422258016103,-165.41144730046375,-193.20775602520914,-193.29654378197392,-208.26459498396216,-204.36448327866364,-199.65480381668377,-188.9353822434896,-204.0934932634678,-218.01226286094396,-178.30089280546204,-220.53562737615036,-222.98658494302714,-192.39014629428874,-231.79733340631853,-170.63736427799844,-205.44705792140272,-166.2269863294623,-205.44814650204074,-203.3726545789285,-243.014495950314,-177.41265883390676,-208.62426059339464,-208.3517204399362,-192.3186026136714,-213.06276352604903,-190.06287598180003,-216.257275205215,-194.69399700047643,-184.91487621935408,-212.46393069655738,-171.4920851085497,-189.21967249975273,-244.3123701207703,-196.27414932363723,-209.64803622160156,-176.25489440611648,-203.41513975123777,-184.03195556889682,-216.53433235763893,-202.320194742981,-180.28365836278357,-199.2845183684522,-210.92347130452964,-214.65505752802093,-190.19975909129357,-213.03668922849704,-199.140522289653,-212.96389534535396,-194.35727390765223,-207.5306481976312,-202.8609246937457,-189.7100300514372,-215.1861780923312,-210.45665015944422,-192.26110756585328,-178.31937851252337,-176.01251958304758,-221.47656737178468,-200.9418115047532,-176.98549541486267,-201.55331000697007,-225.4114000655451,-213.58375927110944,-203.69189366044415,-202.78769431257618,-220.19157495094484
91,-190.66485537928196,-216.39383298287194,-229.87992062798347,-212.90828551974715,-225.53346135796514,-190.49068529510635,-217.61931783800904,-182.13793560225665,-210.8758632896326,-211.62940611935957,-200.05900920987165,-223.46032594950228,-200.05928154300847,-212.87017688667083,-196.49464952538025,-195.72144719123398,-191.34186156065832,-201.6357762321951,-173.82431164613632,-179.59719275905314,-216.84324118344819,-182.56772246370898,-191.87691472053322,-213.67576771268796,-230.2254355162019,-218.13955052257492,-204.67738994754058,-192.99478948189085,-200.35071763498797,-182.4086199130877,-206.7121533212897,-186.9096250731342,-180.97891890075633,-199.84896670419093,-165.77843615801274,-194.4630823784146,-194.424981705056,-209.36743978280222,-203.46502966628552,-201.20799944249006,-189.96236847348956,-203.32986609298888,-218.2832734112369,-178.1457628872776,-220.06047473519828,-222.9324912074942,-193.35920927481033,-230.234019530957,-170.60419941063364,-205.68603510041294,-166.41162648497772,-205.75525863209205,-203.65716149772297,-242.08414361689285,-176.7945217370378,-208.26067542567898,-206.82348079964996,-193.12226105656475,-214.3341694434909,-188.80818940293784,-213.87603390171392,-195.45905730975508,-182.8656087615182,-214.15393005842884,-171.51684786438918,-186.03974926114606,-243.36461418400336,-196.34315869036718,-207.55215138867143,-177.5156570267932,-204.32340241715534,-185.059347845423,-215.5774531002964,-202.80136010104712,-182.60139119436454,-197.38140760483293,-211.15787446414802,-214.04575671616786,-190.5968208872335,-212.71353429289636,-199.06393369131436,-213.04357449386046,-194.6967265340432,-207.59592804208114,-204.30874297583665,-191.27912599308775,-215.32311547321385,-209.56917084785934,-192.50590805240014,-177.74610463977092,-178.96063805208985,-222.27162622092277,-201.347217989508,-176.98704785079292,-201.00348905870618,-227.44638116650918,-212.43850961808442,-206.6006342177194,-202.21461894625872,-218.43654632954627
92,-191.29023861112108,-218.20293467446416,-230.34880493748625,-212.80564017577686,-223.3889917855766,-188.91836194558553,-219.5751496639945,-178.5764191292457,-210.7544045065674,-210.34672090063924,-197.33419360361393,-223.35099953292865,-199.9192708412187,-209.88589535025702,-195.59797960588358,-197.22392271923286,-191.7844653092173,-204.68312017649794,-172.78182044620718,-177.61251764258577,-217.6652615764252,-182.9221149175632,-188.3092447238469,-213.54571088492426,-231.85011281155462,-219.99575283826334,-204.111950081681,-190.17828047685205,-201.29969901030628,-183.230920450022,-206.39631400026724,-186.913074678537,-181.8370998718707,-199.64608412487124,-164.56925637742285,-194.9400420646882,-195.37610857884525,-208.21477526440043,-203.25079812756218,-201.6734010567763,-189.3175505690145,-201.90471376141608,-218.2296841766421,-179.06298662722426,-219.2906386092469,-223.66716022174725,-193.08723162708324,-228.22649202390042,-172.0383708580654,-205.16109223502497,-165.67107972593766,-205.7176987788323,-205.2293248669495,-242.09739438902307,-176.0632488390298,-207.96327158368993,-206.15497863708433,-194.1117018752928,-214.13390464108062,-187.36534107552404,-213.13222791598812,-195.13227973945345,-182.24613420309657,-214.78988249831372,-169.7499064553809,-184.6652671282285,-242.43169445363577,-197.1472695229072,-207.0196234133596,-178.33486122046028,-204.30096080344424,-186.8918913043051,-214.57353353663112,-205.1292148354181,-184.12363936789512,-197.02038814475057,-210.67591069194637,-214.9911525348615,-191.68595931854014,-212.38837980165042,-199.06928050943668,-212.91182092516604,-195.3316310756665,-206.6072632158808,-203.86322490675857,-191.78870216244079,-213.64278792475932,-209.23225622399522,-191.39736166672003,-177.17976328496036,-181.61920584773742,-221.71800906237692,-199.18262823177764,-176.09013788903516,-201.2100096833124,-229.96185887535532,-211.84857454861483,-208.95553612986393,-201.6174296869774,-218.67454284749257
93,-192.6029154012715,-218.52372692369852,-229.91534173027625,-211.69358966923548,-222.1799506239745,-188.69350600482377,-218.8106287767095,-177.82507354781535,-212.63028826007954,-211.62205237453696,-194.64287878136392,-223.59778418945302,-200.83541684215314,-206.04905540175085,-193.78683104265343,-197.0944196129646,-192.0069500668774,-207.36502351893853,-172.08008716296433,-177.47847599353153,-218.96812356072473,-184.4740836895152,-186.3283287405891,-214.10549196090514,-232.21658686377197,-219.96200670086532,-204.27333351112844,-188.55500100647328,-201.8134850987282,-183.6432121951076,-205.07730709235625,-186.72221944807163,-181.9098233804891,-199.2242020238526,-164.0772821847542,-194.0874646888899,-196.3426226432086,-205.805661956593,-201.641342327078,-202.29462031961634,-190.02318947103333,-200.81967599815454,-217.0506682771805,-178.89589723029823,-219.45343255855104,-224.7653458679869,-190.82765471008494,-227.8812881919169,-171.1083143302316,-206.53679308744822,-164.41487572204562,-206.4521177147816,-205.89208228772839,-242.9306285390954,-176.44683364608383,-206.76438885546145,-205.94499997885927,-195.32549564092716,-215.25767976125184,-186.2833207542273,-210.8849756613091,-195.8490833964859,-183.2810933431383,-215.78634188886338,-167.80640272864778,-183.98723944588926,-241.07657335974872,-198.60543215286086,-208.91549565683127,-178.90187818750826,-203.59958210384053,-187.5612224025681,-214.5352629411534,-207.13027096476713,-185.58744936489282,-198.29746386110918,-210.99369411365467,-214.57938595103357,-192.11758446822722,-211.65722740742802,-198.50162156357732,-211.10354981138883,-193.695842755075,-204.58497569595755,-204.04663604494266,-190.66452852008595,-210.69794773622257,-208.9545355062235,-190.50816424325703,-176.17483593718669,-182.31083615712225,-222.0756232803776,-196.88734150979656,-175.64552102004575,-200.07731169943654,-231.15092389303803,-211.11451777343265,-209.48519344574427,-202.38145848894771,-218.8408589334813
94,-194.2466720373529,-218.62161883400853,-229.51531236559785,-210.07791952357186,-222.04464399669553,-189.38485047146352,-217.3859601849649,-177.48620516539972,-213.80342901729205,-212.26507724679465,-190.9231103250557,-223.05303073138626,-200.68645543247175,-203.666738300042,-191.41755207482905,-197.25222669516322,-192.7096081523142,-209.21683694016508,-169.83042509329402,-178.52547227666562,-222.28865883567138,-186.0089993635973,-185.580303330235,-215.7189472879141,-230.76748726102713,-218.5925102440056,-202.8236862582541,-187.30392813723938,-202.5173315135771,-182.73134109870531,-204.42753963221182,-187.29485033447762,-180.84663138261075,-199.6056490061333,-164.65224558090154,-194.38117113683583,-195.59705063135007,-205.14581762410123,-200.1403685289857,-202.24396815734318,-192.0923113802867,-199.5315817665881,-215.36767489472564,-177.95348317037804,-218.79102179424487,-225.29337984632318,-189.2929443058841,-228.7413505566403,-171.1661011243132,-207.46905063933895,-162.86231152203032,-206.2063157684799,-205.3161570368677,-242.56977437915725,-179.28330007422989,-204.99250197589274,-207.38988043215875,-197.29378603553891,-214.65262995240167,-184.74327863772382,-211.04517638015284,-195.67947837272195,-185.28055927522496,-214.95790542203616,-166.58208695633328,-185.68483365350338,-240.7552299895132,-198.73602027762834,-211.19777349258982,-177.39283400462614,-201.92225262180133,-187.2244636920038,-214.78164258893094,-209.1280331024011,-185.95566618434313,-201.41736519823465,-208.99954543631736,-213.6612941690627,-190.06722430720305,-209.9619399473218,-199.1259680410965,-210.64823138453872,-193.4720102895616,-203.08526359896504,-204.16592160921041,-188.51285502728783,-209.4201651065266,-209.97286617391202,-188.33489196337496,-174.0548852052949,-180.33595475557843,-220.6888984935427,-194.3737804675212,-174.26359849025718,-200.09724130047624,-232.97580605713844,-213.24805350215908,-209.27577172522845,-202.94334491398897,-218.8918306767931
95,-194.73253564851714,-217.53435967682555,-228.86741255159737,-208.1164855112538,-223.82876420065693,-190.81189835881784,-214.94786895152757,-178.22378824343795,-215.7052783672826,-215.727922543794,-189.84022962408008,-221.02874511305527,-199.26891999566197,-203.6542734213376,-190.21378446312735,-198.44702698474464,-194.6459203747402,-211.02061342499624,-167.4673830803336,-178.9465632012201,-222.81357954903982,-186.25154829304955,-185.39617259112305,-216.9288586430861,-228.89497586460539,-216.35836616984605,-202.7369182600034,-188.59433112086748,-204.5838836671982,-181.29055839986907,-204.34335001335901,-188.16030298549163,-178.8415455541764,-200.0609172395953,-164.81067861624618,-193.2795615600438,-194.8548894242517,-204.0931134284026,-198.71148600820285,-199.59172999197466,-192.6083679575215,-199.34331869535504,-216.1538064818086,-178.22816744254604,-220.2246268624433,-225.83052436972235,-188.56861210174827,-231.68130115090742,-171.34096356307504,-210.0596420274017,-161.52033527416134,-206.22273345209697,-204.89447262599452,-241.92313046381852,-183.5025318889619,-204.3059936688789,-207.0136937710863,-197.7465054735029,-215.30077609973608,-183.97003220226418,-212.3965353247036,-195.587077554802,-184.3109936051842,-215.3546449158093,-166.33149104146057,-188.67979464523017,-239.8869741923238,-199.09276039585185,-214.68983025937058,-173.6389801361943,-198.84523169255195,-185.06836979037135,-213.7675771260573,-207.9188386637626,-186.7612091054855,-202.61086370514084,-207.61411671197047,-213.3973817680766,-189.3603785608359,-208.20578261903643,-200.05244350179566,-208.7872619722696,-192.01987863587536,-203.40680543397616,-203.0939292155541,-185.77694646968408,-207.628061574525,-209.59813498344073,-186.52991764635226,-173.10271698880274,-177.16075359476412,-219.0866252633953,-193.72709066764818,-173.16070237585538,-199.4526081437165,-233.76010319887342,-214.55521478451965,-207.58695403806996,-201.41587310873823,-219.34334668128142
96,-194.42531351973213,-215.73329936329648,-227.66458336417162,-208.21640448083403,-224.3724641970201,-192.14013884350675,-211.8895687776988,-180.35199585159387,-217.18437711188565,-220.5649178475279,-193.0820104113464,-219.14028103132551,-198.16069124406798,-206.49665345976234,-190.73903149283436,-199.59248001969377,-195.24070878813163,-210.77018534020135,-166.14245022774477,-178.75244105192237,-222.54244864255213,-186.23442564464895,-188.69810204606,-217.2215798033935,-227.83542089772928,-213.79206728955705,-202.19874020631272,-190.24205695532507,-207.37750041537032,-179.91277358623026,-204.63211829877585,-187.30557497615612,-179.24390863775824,-201.18303712639437,-164.85825933489096,-193.21460941393008,-193.53539502213727,-205.40269768845977,-198.11738980210515,-199.12608209355895,-191.6249561051602,-200.2565692252789,-218.3108313385299,-179.1696037264962,-220.57790628612244,-224.61831691143956,-188.6584427440123,-236.77234894333645,-169.87434635939408,-210.9741369321744,-161.72188732024088,-206.80444127549734,-203.4526743299887,-242.46699886964748,-188.8481153631971,-204.62243990453914,-207.15040179174463,-196.96699547817303,-215.340332670262,-184.72651367552174,-212.8981168433789,-194.34015858443206,-184.9602845142613,-214.5799299136714,-167.7676996424368,-189.09818150204958,-239.45818095801297,-198.40694871832318,-217.07861977179527,-173.00847595407777,-194.7958458224805,-184.12054042894388,-213.39078483994336,-206.034111924587,-187.9787608300321,-202.6289950937224,-206.18297058956145,-213.00293361102507,-188.21053557435602,-206.2075590959701,-200.3178658786639,-206.38367444242078,-190.90827071377316,-204.92925779991896,-202.67524397713473,-184.02418662194614,-206.4940973243676,-209.65439114715429,-185.45785963097427,-172.51920009684028,-174.00849329551207,-216.23655730798572,-193.23900370803293,-173.20986447978328,-198.50651838299711,-233.7799148250115,-216.30433955408705,-207.72100392160354,-202.0731442471092,-222.2325335834111
97,-196.10498190526843,-215.6560958423903,-226.55986785863234,-210.80037636871185,-225.86375888132756,-193.02884460207554,-208.99179900802582,-181.1092033292657,-219.30458318678316,-228.971297201329,-199.54979634340307,-221.0280530107637,-196.56229883147603,-212.05583812815973,-192.17667937440615,-199.72913825294987,-194.52756564926287,-208.96099690281164,-165.9869828402493,-177.98138785626884,-222.3934717889112,-185.9534736334716,-190.86861115098728,-217.41825200038824,-227.0496473045168,-213.32331635452795,-202.9874894493068,-191.37930209574387,-211.56876069939602,-178.3701156725443,-203.44171322717855,-188.00520724516414,-181.3269529318231,-201.67137407867907,-165.60813605822136,-191.80721899188774,-193.51051591129058,-207.7535724417201,-198.56209236671202,-199.27504196186283,-189.7514487568652,-201.19557788599388,-222.0624213872647,-179.58399915815383,-221.20083519128352,-222.60988374154672,-189.22056380888196,-242.97269528879363,-170.0359370828219,-211.193930181958,-162.14449481095428,-206.70858006645355,-202.3736575275924,-240.37682319579878,-198.0440398636741,-205.1266887752486,-207.02806236228787,-198.00961059790117,-216.58260578501609,-186.4225807397264,-211.97487270432174,-194.28312239645743,-184.40220137266098,-215.8855258592557,-170.66651305717807,-190.18305299958027,-241.40298083487824,-198.44865825246694,-218.2782409140801,-174.47649985357174,-191.6174643885539,-185.33383774766645,-213.49413335284834,-203.4121921251717,-190.39589100541824,-201.9022508739826,-206.6768420945914,-213.3840607920178,-187.25054181134684,-206.28018977381416,-201.31033149227667,-204.65763010653663,-190.68124179982271,-208.60505646776687,-204.0400386903284,-182.83528043731314,-206.72460422620418,-209.11633297024142,-183.2044287292259,-175.42513943741437,-172.710334069551,-214.9394276901609,-195.6374134334568,-174.6866415249817,-196.8399162855026,-231.52514739567889,-218.89105094929997,-206.90340626689348,-202.11423901727952,-226.5718582931609
98,-197.39819993477127,-214.483021535144,-227.4703068670792,-215.44860678172734,-226.7389542823878,-194.11455793145143,-207.97732427213975,-181.30345172079817,-222.70999882179444,-236.9570639864057,-207.36393919650862,-222.81167584529715,-195.54621826039718,-220.88168445301636,-195.83973703233335,-201.53212965478266,-194.50037958163105,-206.1552191012151,-169.37426294865202,-178.07757718540006,-220.57037216542744,-185.7563594985231,-193.13854401293554,-219.33685894481863,-229.38990462530418,-215.08066560824363,-205.19979817416407,-192.46107452594046,-218.78683891054192,-178.13818107466423,-203.5709415131626,-189.36903143228216,-184.52438937063968,-199.4948089156737,-165.97978237620126,-191.22847537407262,-195.527639396306,-209.1703725811879,-200.53802474903802,-200.179263831594,-189.28417906028636,-203.8403014967118,-227.0043756604082,-180.42665813421053,-222.8874928757343,-222.04953253397687,-190.8187824837648,-249.8225583501819,-169.29281303995631,-209.7837755964209,-160.99736958579922,-207.99048613379824,-203.84935287674776,-241.29208122084736,-206.41571498564642,-207.08799679365313,-204.95880420708616,-199.28970512986115,-219.86860162011357,-186.37715431999933,-211.66028122311522,-194.34693914277935,-183.00124696243353,-219.04547992382183,-175.5781670096566,-189.5681764426875,-244.83792145103604,-196.49265324662483,-218.0377768541308,-177.46234195950575,-190.86862766879756,-188.04710700021258,-212.66250480877545,-200.74482421626726,-191.4771618669082,-202.00331473918462,-209.60054982297038,-215.67043050157218,-188.2037133160428,-206.86335317280765,-201.8153729259444,-206.0550770131783,-190.7388040028944,-215.22953092043906,-206.09115502319847,-184.19584971687965,-209.49607167346193,-209.1943618546732,-183.57170760217545,-180.2632166763153,-173.1060173822982,-218.573988317354,-201.47027288752437,-176.92575483643762,-196.31910606050465,-228.994836867335,-223.63035465601592,-209.5688433953231,-202.55833185567252,-232.6407064746126
99,-200.0383459758901,-217.3287153059747,-229.10812374956348,-220.01667722130944,-227.2303415746105,-193.41740729925385,-209.07995272284109,-182.77103993454887,-226.4242549262217,-246.1801172711956,-215.21622915998555,-226.63751862686254,-197.53912734666574,-230.00757380772745,-201.79368366225552,-203.78841852630842,-193.8390965908449,-205.29198550935712,-174.37261169900717,-177.22550888699607,-218.15511180739603,-185.8029849856968,-193.84696527364446,-221.7641762730316,-232.63460724234122,-219.94524524229135,-209.95977223894135,-193.65781819617206,-227.40681207866555,-177.1609337434063,-206.32161279539744,-191.85798290210485,-190.83016876744702,-199.186165503779,-169.25717996199134,-193.46293745693725,-198.90147090093083,-209.8665206244113,-201.08135392281918,-202.6275364415523,-189.20903725585782,-207.85710251634075,-235.97234166002798,-178.9306507469871,-224.79333435133137,-221.98816927526602,-195.21847195710887,-255.23499079829048,-168.617358377118,-209.78273670333215,-161.44623359105822,-211.2615413960744,-208.42432043441065,-243.12034849172437,-215.94669183850323,-209.08237708916658,-205.0720886886658,-202.92594869623025,-222.19051432726005,-186.6669805298343,-213.61160610555146,-196.86504239606268,-182.38228928777022,-223.78783845831717,-182.55230255134018,-188.20482922784555,-249.55092607894153,-194.31125373805955,-217.18365201807728,-181.6636299107884,-193.01513499401685,-191.11280750204477,-212.8758140315209,-201.31680777465064,-194.85623075224333,-201.42216881425864,-214.8968329533226,-218.7071681571541,-191.2857611768676,-209.94999627497438,-202.1892338418698,-208.46313185160537,-191.86013527680495,-224.89006539799723,-210.24531547874605,-190.3357754898661,-214.02623236281272,-209.0496508035224,-184.21460242404254,-185.87140927077925,-176.18006369688814,-223.40096477015788,-211.1495034202896,-180.55617716447773,-197.51520679403802,-229.0908399431823,-229.30677196204132,-212.6989783427599,-203.5105449152947,-240.51758054673581
100,-204.47855056492682,-221.82031306786197,-231.4598566442439,-224.61903325404504,-227.29106031080735,-194.22155831467023,-212.71127670706528,-184.71912302782565,-232.49404326005208,-256.8967214705526,-225.05202196037897,-229.98936011990892,-201.09618678275103,-239.17526878045626,-209.8949554713595,-208.49094355169214,-193.74076892924427,-206.32785542789716,-184.12717700186832,-178.12846761517835,-219.1065349914236,-186.69294860715837,-194.23460252675218,-226.6576721500278,-237.19838574591077,-229.47857105706993,-216.95854552007182,-194.3475370817963,-236.36476061815213,-176.44763598725302,-211.83776094014615,-196.43721232344421,-198.4698979419357,-198.4168604292979,-172.4769925809074,-198.2041314025233,-204.3508995305724,-209.01162222119518,-200.6829407666244,-205.088284487208,-190.33019277329365,-212.84967069560673,-246.59998946030072,-178.07947845390441,-229.18549706301718,-223.66905527029962,-200.8272020018375,-262.3404730867128,-170.21560014635548,-210.14557790213337,-162.02524451380353,-214.29633753854122,-215.9174142555826,-246.46457590097634,-226.29473174502616,-209.40302767525864,-205.3383265325597,-209.0206785722429,-227.9970618723236,-186.72568668159633,-216.97997538652342,-198.84768703410205,-184.29573348091105,-232.0647937297386,-189.2212386740169,-187.77934901460083,-256.75172867010843,-193.87110482272269,-218.1923488309451,-187.95111883220488,-199.0904970947852,-197.9427042276879,-212.52304998839728,-205.2342843459606,-201.09214919564275,-203.22158920005714,-222.82192653505948,-223.2899787434024,-197.7902279766069,-215.4293223815504,-202.68612849824453,-210.96283750245166,-194.6102106325626,-233.75907258557265,-217.22083885242435,-198.70042615442597,-219.62294780632334,-208.60376886317505,-185.7898545931477,-194.9637148847247,-181.76373228995817,-228.8758402529381,-221.7589139102115,-183.720379763129,-199.5934678226255,-230.99793452574653,-236.89279776041568,-220.99000932771986,-206.3434169773909,-248.2652634700309
101,-210.25332716952016,-230.43880398231653,-234.27279091947926,-229.8278027258582,-228.5356481699018,-196.04742019559103,-218.02483985281498,-187.08449030954506,-240.05602901268412,-267.6109050887923,-236.12234326514223,-234.39573014765625,-206.89880850977173,-248.36250227626255,-217.93501165098874,-214.4938019358222,-194.67944546616738,-209.5428808110696,-194.88326532513634,-178.75842500356634,-221.16191310877747,-189.76633803087293,-196.5943979976058,-231.1938454108821,-243.72455530646727,-238.53606122173898,-225.10224175079134,-195.1142683513425,-244.8850381733838,-175.7720353528536,-220.41882349989518,-201.10118049008054,-206.70300926421004,-198.48325952344902,-176.71614252342152,-205.9053312447574,-211.3330287245306,-209.14200759019255,-201.4981386319006,-211.13406974677076,-195.1112067229797,-218.14199427657744,-256.8055599452604,-177.9105354490042,-236.12545340651252,-227.0602272821189,-207.0569412880829,-270.41710152958547,-172.44552357298025,-211.51305234267912,-164.19960408236017,-220.11628756313414,-224.32287497534173,-251.76749999804986,-235.2324253872744,-209.29442862377493,-206.95948076968975,-215.32406245853622,-235.3321754298197,-188.33124631926583,-222.5385291216673,-202.83990087555014,-184.59883651116454,-241.10883822814301,-196.2500076202479,-190.1972066454079,-265.21779261839885,-195.6082972585456,-219.94608128774644,-194.11285918649332,-207.52000721842953,-206.41707005964906,-214.0097683396007,-210.2529310671713,-207.46511928272756,-205.71549562979928,-231.62695716722223,-228.6645884203508,-205.8290826537909,-223.7567704207237,-202.53772663710038,-212.28736840152064,-198.40929539889734,-244.49002545824612,-225.6513652257506,-208.06824751399316,-225.87230603650323,-208.6338232219726,-189.34546170581712,-202.84407725371068,-189.63440454030174,-235.8521924676632,-231.6911318971535,-187.22894288218882,-206.00078846160253,-235.0385243519806,-245.99959792992522,-229.0449493865634,-211.79033364951016,-255.76104184425333
102,-217.454293508529,-240.30047586949908,-237.1572999316016,-236.54509904704835,-231.4436842681228,-202.0085618867119,-225.04583602147977,-190.3908162986909,-249.75692121524705,-277.9867531660719,-246.048820984101,-240.28741642726544,-215.28492095250002,-257.0401138369515,-226.3732488467972,-222.01321534955645,-196.34080898772459,-213.97188509447304,-204.55086985717352,-182.6062773778937,-226.39541107161457,-195.17997259451823,-197.78806185708322,-237.34595243955638,-250.4221898225876,-249.82004103538117,-233.37134011061647,-197.32082779704612,-252.17376260048096,-177.1679026082002,-229.19552520129088,-205.43254727021852,-215.56764420036902,-199.00400086289173,-182.3709345430198,-214.53945533471995,-220.4141156583848,-210.85780842577145,-202.99646055283822,-219.53457819561638,-203.1542116497634,-225.25818592283002,-267.549672025668,-176.98736201318948,-245.6914716993446,-232.2366806538757,-214.72225605633184,-278.8108172501586,-178.14367462328798,-216.71364011805085,-167.96894025627586,-227.02912994666326,-233.984239738315,-257.2741411594878,-241.81110547223173,-210.6366391607824,-209.5370251105124,-221.85433851534083,-243.93397813818984,-192.48192612000733,-229.3626304818095,-207.40892610980282,-190.12153532864906,-250.7918283024077,-201.82925598141014,-194.1908079946292,-274.4835123086517,-200.9708939355392,-223.99786294543367,-202.10424102352144,-216.67516691601065,-216.92996021867944,-216.75886651646562,-219.00339323634415,-215.20742961431375,-209.43078401653955,-242.3012799276721,-234.10865837092427,-213.70839225556048,-233.8926169087997,-205.89116311848034,-216.9078612277087,-202.33689134717227,-254.37641034631923,-235.45146160902897,-216.8199453610193,-232.3119208929599,-211.14152518361686,-193.3734818267917,-211.79209798040557,-199.2023810337538,-243.63274286013194,-240.3158269915637,-193.9344679252712,-212.06430087376688,-241.64311249023137,-256.41356857247547,-238.34881707184914,-216.09688179049442,-263.69182461245396
103,-224.69197573100564,-250.76412806223473,-240.4009881506861,-245.25626838880711,-236.7654141422011,-207.36636749898307,-232.380905078745,-194.9764632022944,-261.6568061104084,-287.42010708375926,-254.09315390084515,-247.91311693836653,-224.28376564110434,-264.633167124137,-234.73471537301614,-231.2403280189521,-199.4687693733573,-219.05310818140424,-213.68148034284494,-188.15464240291033,-234.45787463878398,-200.66899067272905,-201.1391783475474,-244.33558761782274,-259.3003248302735,-260.2131016496658,-241.44588612775374,-201.36980104276338,-259.90373191222125,-181.11872071991885,-237.86354831976533,-212.48181104995865,-224.63179487670638,-201.35562686473543,-190.36250445341977,-223.42950032615357,-227.82067873235445,-216.28105347045113,-206.78199035295142,-227.18000313312476,-213.59077451722823,-233.43380413737933,-278.15183372772583,-177.47603882643284,-255.76575218355657,-240.2844353826878,-224.03394013628315,-285.75067003673104,-184.59159290691503,-224.06241124776295,-171.53065840197175,-234.23042714125168,-244.8407358012948,-265.1870515759097,-250.83566758735554,-212.66522415210568,-214.17097686256318,-229.31431842963516,-252.00798632552812,-199.8286244109859,-236.59835504737634,-213.90856214185442,-196.78102736520756,-259.95951756176726,-208.20524829444872,-201.14606106746638,-285.225132477743,-207.21140387323118,-229.5880310443489,-210.79613091455005,-224.97049440235452,-226.79909239247266,-222.13870887404917,-226.92060744468304,-225.0587454672648,-212.7272440710501,-252.18782294786786,-241.19671296632959,-222.52585460228917,-244.87054811727944,-211.4741976989764,-220.1673251156146,-209.9445866736422,-263.72390532807964,-245.7711173854472,-225.2232463854938,-239.14444946723702,-215.933771223441,-199.05501954187037,-219.14989856062516,-209.42286380931083,-250.79273107632895,-249.11817618336147,-202.30037348232193,-220.5857591252328,-250.33366560066221,-266.3325443485345,-249.28732992276048,-222.1031859415216,-270.5908474512344
